id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
49104504,Casita on Wheels,40599896,Yesenia,,Eastlake Vistas,32.632858,-116.936852,Entire home/apt,145,3,20,2024-08-05,0.47,1,87,4,Exempt
49129567,Ocean Front!  Exclusive Beachfront Patio + AC,3017970,Surf Style,,Mission Bay,32.76055,-117.251,Entire home/apt,345,3,9,2024-11-26,0.20,166,354,1,"STR-05050L, 518877"
49129568,Ocean Front * Panoramic Water View Deck * AC,3017970,Surf Style,,Mission Bay,32.76055,-117.251,Entire home/apt,612,3,15,2023-10-02,0.34,166,355,0,"STR-04761L, 621542"
49129569,Ocean Front * 2 Levels * 2 Water View Patios * AC,3017970,Surf Style,,Mission Bay,32.76055,-117.251,Entire home/apt,1375,3,3,2024-07-21,0.08,166,354,1,"STR-05050L, 518877"
49129897,Little Italy 2BR Loft Near Waterfront & Convention,1590439,Michael,,Little Italy,32.72018,-117.16838,Entire home/apt,239,31,161,2024-11-30,3.65,1,312,38,"STR-00878L, 644028"
49130744,Stunning 2 bed/2 bath home Tierrasanta,130954997,Heather,,Tierrasanta,32.82556,-117.09824,Entire home/apt,165,31,1,2021-09-11,0.03,18,89,0,
49141098,Ocean Views *Walk to Beach *La Jolla *Rooftop *A/C,396108851,JMx2 Vacation Homes,,La Jolla,32.83677,-117.27535,Entire home/apt,1078,7,9,2024-12-01,0.20,1,25,4,"STR-04459L, 631221"
47533271,Lovely Family Getaway with Grill @ Ocean Beach,383655054,Ryan,,Ocean Beach,32.74813,-117.24967,Entire home/apt,233,2,238,2024-12-08,4.97,1,47,47,"STR-03813L, 636542"
47535995,1stResorts.com 2 WATERVIEW FAMILY VILLAS HOTTUB AC,302760328,Jacqueline,,Midtown,32.73844,-117.17478,Entire home/apt,998,2,6,2022-09-12,0.13,7,228,0,"STR-03249L, 636941"
47537417,"Spectacular Ocean Views, Sleeps 40 Steps to Sand.",515551944,Scott,,Mission Bay,32.76757,-117.251862,Entire home/apt,,2,2,2024-01-14,0.09,50,344,1,"STR-03655L, 636462"
47549404,South Mission Beach with View and Hot Tub,140340485,Lacy,,Mission Bay,32.76623,-117.25292,Entire home/apt,321,3,162,2024-12-02,3.44,8,294,40,"STR-01706L, 637645"
47550819,Green Door Cottage,370322303,Anna,,City Heights East,32.74667,-117.09929,Entire home/apt,138,2,289,2024-12-09,7.18,1,52,62,"STR-08448L, 648921"
47563901,Mission Beach Escape! Sleeps up to 4 Guests!,383829497,Emily,,Mission Bay,32.76486,-117.25014,Entire home/apt,172,2,169,2024-12-03,3.53,3,294,36,"STR-00947L, 636061"
47564553,Mission Beach Escape! Sleeps up to 4! B,383829497,Emily,,Mission Bay,32.76539,-117.25136,Entire home/apt,166,2,162,2024-12-17,3.95,3,293,49,"STR-00949L, 51322"
47564897,Mission Bay Retreat-Steps to sand! Sleeps 14!,383829497,Emily,,Mission Bay,32.76518,-117.25178,Entire home/apt,,4,13,2024-06-22,0.42,3,276,1,"STR-00947L, 51322"
47566295,BRAND NEW * 2 Outdoor Areas * 2 Levels * AC,3017970,Surf Style,,Mission Bay,32.77515,-117.25267,Entire home/apt,610,3,13,2024-04-07,0.28,166,301,1,"STR-01243L, 637381"
47568382,Very comfy and spacious condo central to all,383859587,Sam,,Mission Valley,32.77388,-117.14848,Entire home/apt,135,31,17,2023-11-22,0.41,4,80,0,
47596281,Month-to-Month luxury in Point Loma (San Diego)!,138194368,Solamar,,Loma Portal,32.75404,-117.22866,Entire home/apt,120,31,7,2023-04-01,0.16,4,179,0,
47702811,"Stunning San Diego Home w/Pool,Spa,Outdoor Oasis",65167173,Sandiegobruce,,Rolando,32.75979,-117.06145,Entire home/apt,602,3,172,2024-10-27,3.60,1,333,41,"STR-07127L, 645469"
47703356,Luxury San Diego Villa in a guard-gated community,383769498,Felipe,,Carmel Valley,32.94862,-117.20336,Entire home/apt,499,31,0,,,1,171,0,
47705114,Pacific Beach Townhome Steps Away from the Ocean,54475366,Susan,,Pacific Beach,32.792,-117.25276,Entire home/apt,315,2,230,2024-12-15,4.82,1,265,39,"STR-02563L, 627701"
47717204,Ocean Beach ~ Your dream vacation!,384402032,Andre,,Ocean Beach,32.74962,-117.25098,Entire home/apt,181,2,216,2024-12-08,4.56,1,49,35,"STR-04259L, 611981"
47721257,Fantastic Aztec Oasis *2BR/1 BA * SDSU,384452200,David,,College Area,32.76915,-117.06509,Entire home/apt,126,3,97,2024-12-01,2.04,2,81,17,STR-04443L
47728938,Boho-Chic North Park Oasis w/ Hot Tub & Fire Pit,43349223,Evan,,North Hills,32.74436,-117.1222,Entire home/apt,230,2,229,2024-12-19,4.82,89,314,59,"STR-02598L, 637616"
47730214,Luxury Beach Home Windansea,1846737,Erin,,La Jolla,32.83247,-117.27875,Entire home/apt,,6,14,2022-07-31,0.31,1,154,0,"STR-01514L, 644114"
47732029,Gorgeous 3BR Oceanfront | Balcony | Beach View,88168913,Vacasa San Diego,,Mission Bay,32.76241,-117.25313,Entire home/apt,844,5,6,2022-08-27,0.14,34,365,0,"STR-03440L, 51831"
47733890,Beautiful Beach at SDSU * 2BR/1BA *- SDSU,384452200,David,,College Area,32.7695,-117.06298,Entire home/apt,123,3,80,2024-11-08,1.69,2,82,16,STR-04443L
47736375,#1 OB Amore COZY RETRO Cottage 3 BLOCKS to BEACH🏖,516220868,Nico,,Loma Portal,32.75012,-117.24274,Entire home/apt,123,31,78,2023-08-27,1.69,2,314,0,"STR-06950L, 632105"
47744160,Comfortable City Retreat Near Petco Park!,29286398,Christine,,East Village,32.70992,-117.15439,Entire home/apt,156,31,0,,,46,158,0,
47746177,"San Diego Retro Glamping, RV Delivery & Set-up",373744799,Eliseo,,Estlake Greens,32.63526,-116.95247,Private room,100,3,27,2024-06-16,0.60,4,84,1,Exempt
47772027,"Cozy & minutes from Ocean Beach, PB and Airport.",9975015,Sef,,Loma Portal,32.74812,-117.22488,Private room,82,1,47,2024-08-11,1.01,1,349,11,"STR-06302L, 620341"
47783516,A Private Hideout (With Massage Chair!),105051292,Vince,,Mira Mesa,32.92202,-117.13691,Private room,63,2,231,2024-12-15,4.86,1,251,60,"STR-06544L, 647805"
47799642,LUX TRI LEVEL HOME Rooftop Jacuzzi ✈Jetliner Views,348089487,Kyle,,Park West,32.72797,-117.16432,Entire home/apt,468,2,254,2024-12-11,5.34,59,309,58,"STR-03327L, 645170"
47800248,"Little Italy> One Bedroom, Dedicated Parking",1457673,Kit,,Little Italy,32.72403,-117.16722,Entire home/apt,115,31,12,2024-09-03,0.28,11,99,3,
48301776,Charming Golden Hill Getaway,10194928,Benjamin Allen,,Balboa Park,32.71828,-117.1373,Entire home/apt,,30,274,2024-10-26,5.95,1,0,44,"STR-04146L, 645276"
48311324,4Bd 3Bth So. Mission Beach Family Vacation Home,389927169,Amy,,Mission Bay,32.76371,-117.25069,Entire home/apt,,2,81,2024-11-30,1.79,1,151,24,"STR-00810L, 519213"
48315324,Fabulous Views of SD ~East Village Penthouse ~,130954997,Heather,,East Village,32.70896,-117.15543,Entire home/apt,,31,2,2024-03-03,0.06,18,41,1,
48315840,Contemporary San Diego 4BD Getaway!,147276739,Urban Sands,,Pacific Beach,32.79888153076172,-117.25677490234375,Entire home/apt,403,3,35,2024-08-21,0.81,51,200,11,"STR-00426L, 637459"
48318928,Home to Downtown/Beach/Sea world free Parking,349885037,Grace,,Rolando,32.75648,-117.06464,Entire home/apt,109,31,9,2023-02-19,0.20,2,307,0,
48328462,PB Bungalow,42238593,Craig & Shannon,,Pacific Beach,32.79973,-117.2394,Entire home/apt,150,31,3,2023-01-01,0.07,2,87,0,
48328543,"Cozy Cottage Steps to Ocean 2 BR, 1 BA-Parking BBQ",874515,Luke,,Mission Bay,32.78758,-117.25382,Entire home/apt,140,31,11,2023-02-28,0.24,28,190,0,"STR-04899L, 50573"
48344873,"Modern Condo w/Free Parking, Great Location & View",121784457,Elcim,,East Village,32.71566,-117.15312,Entire home/apt,98,31,11,2024-09-20,0.24,17,306,1,
48345302,★Stylish 1 Bed Condo in the heart of Downtown★,332313169,Riaz,,East Village,32.71555,-117.15336,Entire home/apt,155,31,7,2024-11-10,0.16,4,270,1,
48348929,Luxury Canyon Living 4-Bedroom Home,156086844,Southern California Rentals,,Bay Ho,32.8374,-117.22485,Entire home/apt,234,31,17,2024-10-23,0.38,20,352,8,"STR-02941L, 639414"
48350984,Furnished Murphy Bedroom,192911947,Vaughn,,Southcrest,32.69202,-117.11873,Private room,30,60,7,2024-01-23,0.17,2,349,1,
48363677,CasaBonita by EliteGuest [32+ Day Furnished Home],149145008,Frank,,Northwest,32.63801,-117.07821,Entire home/apt,,32,61,2024-01-07,1.35,2,261,1,
48364329,Beautiful Bayfront Condo in Heart of Mission Beach,150015670,Andrea,,Mission Bay,32.78424,-117.25276,Entire home/apt,485,3,22,2024-07-06,0.49,1,187,4,"STR-04595L, 506680"
48385192,Cozy and Clean near the beach!,183194638,Nicole,,Pacific Beach,32.8061,-117.23948,Private room,60,31,21,2024-10-31,0.55,1,89,4,
48397123,Ocean View Guest Suite,33853500,Michael,,Loma Portal,32.74352,-117.22666,Private room,,2,177,2024-09-21,3.84,2,76,29,"STR-05297L, 643973"
48404585,"Mission beach home, steps to sand, ocean views",389705998,Elaine,,Mission Bay,32.78497,-117.25281,Entire home/apt,599,3,99,2024-12-03,2.15,1,332,25,"STR-00101L, 627743"
48407429,An Elevated Escape in the Heart of Gaslamp,386751894,Carolina,,Gaslamp Quarter,32.7135,-117.16021,Entire home/apt,130,3,190,2024-12-07,4.15,1,72,34,"STR-07076L, 646145"
48425960,Mins to All I Full Kitchen I Washer Dryer,214744848,April,,College Area,32.76897,-117.03977,Entire home/apt,155,2,169,2024-11-30,3.66,3,273,33,"STR-02452L, 642559"
48444607,Boho Beauty! Super Central | Steps to Beach & Bay,43349223,Evan,,Mission Bay,32.77286,-117.25253,Entire home/apt,138,2,272,2024-11-29,5.90,89,121,65,"STR-04881L, 643778"
48452553,Greely Gaslamp - Loft w Parking & 4 Beds #301,59154364,Mayra,,Gaslamp Quarter,32.7138,-117.16098,Private room,157,2,83,2024-12-13,1.81,11,359,13,Exempt
48468715,San Diego 2 BD Getaway- Walk to Beach and Bay!,147276739,Urban Sands,,Mission Bay,32.79208755493164,-117.24506378173828,Entire home/apt,181,2,80,2024-12-08,1.74,51,2,30,"STR-01051L, 637462"
48473477,#4 Charming Balboa Park Cottage easy walk to SDZoo,187933274,Tania,,North Hills,32.74149,-117.14639,Entire home/apt,196,31,76,2023-07-23,1.64,6,90,0,
48485951,Right In The Heart Of Pacific Beach,391281559,Doro,,Pacific Beach,32.80253,-117.24056,Entire home/apt,87,31,12,2024-07-26,0.28,1,272,3,"STR-05658L, 630986"
48486197,Casita Esmeralda - a hidden gem by the beach!,339037343,Sharon,,Pacific Beach,32.79846,-117.25217,Entire home/apt,400,3,60,2024-11-30,1.41,3,344,9,"STR-01158L, 637081"
48498361,Master bedroom near UCSD and UTC,39653172,Lihui,,University City,32.86226,-117.19965,Private room,,2,11,2024-09-19,0.24,4,0,2,"STR-10318L, 648126"
48508107,Centrally located private bed & bath in San Diego!,1337124,Kenneth,,Loma Portal,32.75247,-117.22086,Private room,52,31,7,2024-11-18,0.17,1,266,4,
48519911,Home away from Home 1-6 months,391518568,Rachele,,Sabre Springs,32.94769,-117.07996,Entire home/apt,,31,0,,,2,0,0,"STR-06709L, 637509"
48525308,Private Guest Room in Fashion Hills Condo,22459966,Lauren,,Linda Vista,32.77036,-117.16712,Private room,44,31,30,2024-12-08,0.65,13,108,4,
48527800,Spacious 3 Bed w/ Rooftop Hot Tub & Scenic Views,391585798,Kristina,,Mission Bay,32.79491424560547,-117.23365020751953,Entire home/apt,340,3,227,2024-11-30,5.05,1,147,54,"STR-00326L, 638212"
48527821,Spacious Master Suite in Fashion Hills,22459966,Lauren,,Linda Vista,32.77039,-117.16779,Private room,71,31,9,2023-01-01,0.20,13,31,0,
48528974,Eastlake Otay Ranch studio in Chula Vista CA,53501307,Anna,,Otay Ranch,32.62527,-116.97333,Entire home/apt,106,2,210,2024-12-18,4.56,1,166,58,STR23-0009
48547478,Studio Bungalow in the Heart of Normal Heights,31991928,Cardo,,Normal Heights,32.75673,-117.11755,Entire home/apt,88,3,23,2024-08-31,0.50,47,298,1,"STR-02151L, 644138"
48553239,"✨Beach, Bay & Rollercoaster!🏖⛵️🎢",41582938,Francisco,,Mission Bay,32.7828,-117.25344,Entire home/apt,143,2,139,2024-12-05,3.02,2,80,30,"STR-04382L, 519307"
48568008,🏝4 bedroom🏡4 bath🏄🏽‍♂️FASTwifi🚴🏽‍♂️A/C🚘Garage📺SMART TVs⛵️,75962828,Danny,,Pacific Beach,32.79923,-117.25371,Entire home/apt,556,3,90,2024-12-08,2.06,1,292,36,"STR-04440L, 630220"
48572282,"New! PB Hai 海 House 🌊 Work, Beach, & Bike!",2318452,Lucy,,Pacific Beach,32.80303,-117.2432,Entire home/apt,320,2,209,2024-12-08,4.79,1,63,56,"STR-01230L, 642638"
48573856,Rooftop with water view - Steps to Beach / Bay!,391899603,Yuki,,Mission Bay,32.78302,-117.2517,Entire home/apt,329,1,97,2024-10-28,2.23,8,239,22,"STR-03357L, 635882"
48584153,Spacious + Sunny 3bd in the Heart of Little Italy!,391964118,Taylor,,Little Italy,32.72715,-117.16977,Entire home/apt,216,2,171,2024-12-01,3.76,4,265,50,"STR-05557L, 645607"
48585587,Historic Hacienda  Retreat w/Tranquil  pond,9251065,Adam,,Talmadge,32.76448,-117.09443,Entire home/apt,,3,96,2024-08-18,2.10,2,113,7,"STR-02108L, 641754"
48587479,Modern Cottage for parents/babes or a work-cation,2686535,Casey,,Mission Bay,32.78201,-117.25118,Entire home/apt,192,4,27,2024-12-02,0.59,2,236,11,"STR-06538L, 643429"
48605251,"The Nook of Silver Terrace, near USD & Old Town.",2385909,James,,Moreno Mission,32.76593,-117.19071,Entire home/apt,126,2,133,2024-12-18,3.11,5,66,37,"STR-04935L, 645918"
48610081,Upscale Mission Beach Couples Getaway/Pet Friendly,392151586,Sue,,Mission Bay,32.76012,-117.25129,Entire home/apt,375,3,14,2024-05-27,0.31,1,266,2,"STR-00854L, 644176"
48617303,"Beautiful Bayside Cove Townhome in Mission Bay, CA",158771260,Tony,,Mission Bay,32.77552,-117.25164,Entire home/apt,995,2,122,2024-12-01,2.89,1,165,24,"STR-02282L, 643947"
48641666,Lg sunny room with private full en-suite bathroom,10469115,Avril,,Del Cerro,32.78651,-117.08507,Private room,80,31,16,2022-10-16,0.36,2,156,0,
48642550,Condo in Old Town/Bay Ho neighborhood,4135448,Claire,,Moreno Mission,32.76707,-117.1908,Entire home/apt,107,1,48,2024-12-01,1.05,2,18,4,"STR-00768L, 642803"
48642668,Gorgeous Modern North Park Townhome!,5675181,Greer,,North Hills,32.74031,-117.12672,Entire home/apt,341,2,67,2024-12-03,4.61,1,296,57,"STR-08970L, 650765"
48645107,Modern beach house only 8 houses to the sand,392420330,Brent,,Mission Bay,32.78762,-117.25254,Entire home/apt,663,4,35,2024-09-02,0.81,1,322,7,"STR-01193L, 519402"
48645789,Casa Pagoda,31937015,David,,Kensington,32.75773,-117.10213,Entire home/apt,,3,17,2024-07-07,0.37,2,0,3,"STR-06867L, 644743"
48647465,La Jolla beach home with phenomenal Ocean Views!,392443695,Marc,,La Jolla,32.82962,-117.26476,Entire home/apt,,31,15,2023-01-02,0.54,1,0,0,
48662741,"Bright & clean, safe central location, beach 15min",2158803,Leah Rose,,Mira Mesa,32.92855,-117.15718,Entire home/apt,249,5,155,2024-12-09,3.68,1,280,44,"STR-03725L, 638458"
48676615,La Jolla Penthouse Condo,20667939,Noelle,,La Jolla,32.81081,-117.26748,Entire home/apt,599,31,3,2023-08-31,0.07,1,365,0,
48677737,Modern upgraded place with amazing rooftop space!,50875203,Vinita & Al,,Mission Bay,32.77248,-117.25176,Entire home/apt,,31,91,2023-04-23,2.02,9,0,0,
48678298,2 Bedroom Beach Casita with Laundry & Parking,120424676,Jaime,,Pacific Beach,32.79856,-117.23613,Entire home/apt,245,4,42,2024-12-01,1.37,6,75,21,"STR-01151L, 643426"
48680257,Newly Remodeled Hillcrest Studio,1028043,Jesse,,West University Heights,32.75311,-117.14779,Entire home/apt,140,2,21,2024-10-17,0.46,18,326,2,"STR-08728L, 630227"
48684527,Surfers Cave a 1 bedroom condo by the beach!,254826659,Millie,,Ocean Beach,32.75418,-117.24897,Entire home/apt,199,3,156,2024-12-06,3.40,9,89,21,"STR-04940L, 641733"
48695933,Upstairs Hillcrest Studio,1028043,Jesse,,Midtown,32.75166,-117.14783,Entire home/apt,97,31,14,2024-04-15,0.31,18,361,1,"STR-08038L, 630227"
48696819,Beautifully Remodeled Open Air Studio in Hillcrest,1028043,Jesse,,Midtown,32.75151,-117.14781,Entire home/apt,105,2,31,2024-11-29,0.73,18,365,5,"STR-08698L, 630227"
48697561,Amazing Open Air Studio in Hillcrest,1028043,Jesse,,Midtown,32.75139,-117.14724,Entire home/apt,110,2,43,2024-11-11,0.97,18,363,7,"STR-08038L, 630227"
49143447,Beach Front at La Jolla Shores,2955590,Noel  & Linda,,La Jolla,32.8578,-117.25715,Entire home/apt,995,4,122,2024-12-13,2.74,3,250,36,"STR-10781L, 644819"
49146682,Gaslamp Penthouse!,189371585,Padraig,,Gaslamp Quarter,32.71020753636019,-117.1600831708069,Entire home/apt,360,32,0,,,1,263,0,
49154946,"Room B in Musical Home: Jacuzzi, Grill, Fast Wifi",21769361,Gabe,,West University Heights,32.75215,-117.15197,Private room,121,3,50,2024-10-31,1.15,21,360,5,"STR-06771L, 640972"
49159027,"The Perch at Bird Rock, La Jolla-OCEAN view, Large",396522825,Sally,,La Jolla,32.80908,-117.26754,Entire home/apt,591,2,98,2024-12-16,2.20,1,102,20,"STR-07115L, 626942"
49159053,"*Central Gaslamp Quarter Private Room, fun hostel",341259760,Marin,,East Village,32.71331,-117.15929,Private room,131,1,3,2022-04-24,0.09,20,88,0,Exempt
49159082,*Center of the Gaslamp Quarter private room,341259760,Marin,,Gaslamp Quarter,32.71184,-117.15975,Private room,131,1,12,2024-07-07,0.28,20,89,1,Exempt
49160400,Modern & Romantic Studio | Private Entrance,109004789,Nick,,Kensington,32.75851,-117.10744,Entire home/apt,109,1,150,2024-11-30,3.34,2,332,29,"STR-06668L, 633482"
49163587,Charming and cozy bedroom in Central San Diego,36662258,Itzel,,City Heights West,32.75463,-117.11366,Private room,79,2,40,2024-12-08,0.90,3,124,4,"STR-04614L, 637454"
49171413,Little Italy Stunner with Bay Views!,29286398,Christine,,Little Italy,32.72022,-117.16643,Entire home/apt,177,31,0,,,46,363,0,
49173194,South Mission Oceanview Duplex : 15 guests,34225543,Daphinne,,Mission Bay,32.76814,-117.25131,Entire home/apt,750,3,10,2024-07-06,0.23,4,156,1,"STR-02981L, 511490"
49173443,✨Beach Shag✨ Footsteps from the Sand + Bikes,25519858,Mission Beach Villas.,,Mission Bay,32.780781,-117.252387,Entire home/apt,124,2,165,2024-12-03,3.67,31,327,33,"STR-03832L, 637710"
49176921,Beach House w/ Great Outdoor Space & Back House!,22012010,Rome,,Mission Bay,32.79269,-117.24511,Entire home/apt,223,3,61,2024-11-20,1.39,50,259,23,"STR-03210L, 639371"
49177757,"Private Room in Modern Upgraded House, Central SD",131663221,Jeff,,Clairemont Mesa,32.82826,-117.17748,Private room,65,3,41,2024-11-11,0.92,2,140,5,"STR-00386L, 639631"
49179892,A Spacious Sunny Remodeled Craftsman 4 Br 2 Bath,309273644,Vacation,,Grant Hill,32.70767,-117.14543,Entire home/apt,,2,13,2023-09-17,0.29,1,351,0,"STR-01563L, 644733"
49180796,"Bright, modern, central, private + Netflix",59672465,Michael Loc,,Linda Vista,32.78949,-117.16923,Entire home/apt,139,2,155,2024-12-07,3.57,1,26,36,"STR-03124L, 637753"
49181006,Garden Home in South Mission Hills,3382417,Heather,,Midtown,32.74381637573242,-117.17952728271484,Entire home/apt,194,2,130,2024-12-04,2.93,4,239,50,"STR-04084L, 645491"
49192541,"Cute Beach Cottage - Easy walk to Beach, Bay, More",15255144,Neslihan,,Pacific Beach,32.79701,-117.24792,Entire home/apt,170,3,199,2024-12-08,4.46,5,349,55,"STR-05053L, 641537"
49196854,Ocean Beach Private Cottage Getaway,396833163,Jeff,,Loma Portal,32.74611,-117.24178,Entire home/apt,174,3,112,2024-12-09,2.89,1,74,34,"STR-00108L, 639470"
49198680,Room 201 - Hawthorne Historic Inn,147702206,Stephen,,Park West,32.72805,-117.16246,Entire home/apt,69,31,9,2024-08-31,0.23,18,39,2,
49200638,Spacious Room in Central San Diego,36662258,Itzel,,City Heights West,32.75442,-117.11443,Private room,90,2,36,2024-11-19,0.81,3,132,13,"STR-04614L, 637454"
49211244,Remodeled On the Bay * AC * Garage Parking,3017970,Surf Style,,Mission Bay,32.77403,-117.25023,Entire home/apt,332,3,26,2024-11-17,0.61,166,312,5,"STR-05232L, 637947"
49211245,Bay Front * Exclusive Water View Patio * AC,3017970,Surf Style,,Mission Bay,32.77398,-117.25026,Entire home/apt,185,31,31,2024-12-02,0.70,166,231,1,
49214209,Bird Rock La Jolla Ocean View Large Outdoor Living,125444529,Cody,,La Jolla,32.81435,-117.27016,Entire home/apt,390,2,146,2024-12-14,3.27,44,223,35,"STR-01073L, 638360"
49227143,LightBright 2br *TopFloorCorner* w Ballpark Views!,21771968,Meagan,,East Village,32.70973,-117.15462,Entire home/apt,275,31,11,2024-06-22,0.28,1,269,1,
49232543,"Sand, Sea, & Serenity: Your 5-Star Coastal Haven!",73874436,Jennifer And Gus,,Mission Bay,32.78076,-117.25242,Entire home/apt,539,3,126,2024-12-02,3.04,1,261,39,"STR-00485L, 519000"
49235536,Golden Hill Getaway,289525053,Jessica,,Balboa Park,32.71654,-117.13581,Entire home/apt,379,2,71,2024-12-01,1.62,1,261,10,"STR-05180L, 645502"
49243443,Amazing San Diego,379847126,Travelodge,,Midtown District,32.747002,-117.206612,Private room,120,1,19,2024-03-15,0.42,1,364,1,Exempt
49247242,Casita Quiet Clean Enclosed yard Pets OK Near All,80025429,Patricia,,Mount Hope,32.70091,-117.09754,Entire home/apt,224,3,110,2024-12-14,2.56,1,304,29,"STR-01650L, 638038"
49262253,North Mission Bayside Retreat *Newly Remodeled*,140340485,Lacy,,Mission Bay,32.77265,-117.25085,Entire home/apt,323,3,109,2024-12-19,2.52,8,317,33,"STR-04350L, 518774"
49262733,Cozy San Diego Studio on the Bay,12568111,AMS Dynamic Realty,,Columbia,32.7175,-117.17267,Entire home/apt,609,31,1,2022-05-22,0.03,5,365,0,
49270937,North Park Gem with expansive backyard.,153442649,Michael,,North Hills,32.747,-117.12504,Entire home/apt,339,2,169,2024-12-19,3.79,1,70,43,"STR-04174L, 641293"
